target_index,language,category,priority,target_author,target_work,previous_decision,previous_edition_key,query_title,query_author,search_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state,recovery_result
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Sextus Propertius,TITLE_AUTHOR,/works/OL24850674W,Sex. Propertii Elegiarum libri IV,Sextus Propertius,/books/OL43738489M,Sex. Propertii Elegiarum libri IV,,lat,,Teubner,1979,,,0.3076923076923077,1.0,0.5380769230769232,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,REVIEW,/books/OL13989033M,Elegiae,Propertius,TITLE_AUTHOR,/works/OL38747373W,Sex. Propertii Elegiarum libri IV,Sextus Propertius,/books/OL52758699M,Sex. Propertii Elegiarum libri IV,,lat,,Teubner,1911,,,0.3076923076923077,1.0,0.5380769230769232,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL67533W,De legibus,Cicero,/books/OL23293411M,De legibus libri,,lat,,Vahlen,1871,,6486774,1.0,1.0,0.9550000000000002,VALID_COVER,305,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL23293411M.jpeg,RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL40746138W,De Legibus,Cicero,/books/OL55384789M,De Legibus,,lat,9781496182180,The Perfect Library,2014,,,1.0,1.0,0.9300000000000002,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL42388949W,De legibus,Marcus Tullius Cicero,/books/OL57509957M,De legibus,,lat,3876402026,Verlag Ploetz,1979,,,1.0,1.0,0.9300000000000002,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL15742088W,De legibus libri tres,Cicero,/books/OL24661387M,De legibus libri tres,,lat,,Teubner,1879,,6777913,0.95,1.0,0.9285,VALID_COVER,296,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL24661387M.jpeg,RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL20938404W,"De republica, De legibus",Cicero,/books/OL28368400M,"De republica, De legibus",,lat | eng,,Harvard University Press,1966,,10703914,0.95,1.0,0.9285,VALID_COVER,317,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL28368400M.jpeg,RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL20966604W,De republica,Cicero,/books/OL28402561M,De republica,De legibus,lat,,Harvard University Press,1961,,10989343,0.95,1.0,0.9285,VALID_COVER,310,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL28402561M.jpeg,RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL38712323W,De legibus,Marcus Tullius Cicero,/books/OL52702810M,De legibus,,lat,,Printer of Ausonius,1472,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL38746211W,De legibus,Marcus Tullius Cicero,/books/OL52751123M,De legibus,,lat | ger,,F.H. Kerle,1950,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL38876692W,De legibus libri,Marcus Tullius Cicero,/books/OL52935065M,De legibus libri,ex recognitione Iohannis Vahleni iterum editi,lat,,Apud Franciscum Vahlenum,1883,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL42463246W,De legibus libri tres,Marcus Tullius Cicero,/books/OL57623347M,De legibus libri tres,,lat,3487046288,Olms,1973,,,0.95,1.0,0.9035,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL67548W,Selected works,Cicero,/books/OL15143034M,"De re publica, De legibus, with an English translation by Clinton Walker Keyes",,lat,,W. Heinemann,1928,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL15217904W,M. Tullii Ciceronis De philosophia volumen secundum,Cicero,/books/OL16300326M,M. Tullii Ciceronis De philosophia volumen secundum,"id est, De natura deorum libri III, De diuinatione libri II, De fato liber I, De legibus libri III, De uniuersitate liber I, Q. Ciceronis de petitione consulatus ad Marcum fratrem liber I",lat,,"Aldi filii, corrigente Paulo Manutio, Aldi filio",1552,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL15217899W,M. Tullii Ciceronis De legibus libri tres,Cicero,/books/OL16486482M,M. Tullii Ciceronis De legibus libri tres,,lat,,"Typis academicis excudebat J. Bentham, Impensis Gul. Thurlbourn, et J. & P. Knapton",1745,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL10328378W,"De legibus, libri III, ex scriptis recens collatis",Cicero,/books/OL17386350M,"De legibus, libri III, ex scriptis recens collatis",,lat,,et Librarice Weidmannia,1809,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL10434575W,M. Tulli Ciceronis De legibus libri tres,Cicero,/books/OL18821667M,M. Tulli Ciceronis De legibus libri tres,,lat,,ex officina Bernhardi Tauchnitz,1865,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL15217724W,Hoc uolumine haec continentur M[arci] T[ullii] C[iceronis] De natura deorum libri III,Cicero,/books/OL19976752M,Hoc uolumine haec continentur M[arci] T[ullii] C[iceronis] De natura deorum libri III,"De diuinatione libri II ; De fato liber I ; De legibus libri III ; Academicarum quaestionum libri II ; De finibus bonorum & malorum libri V ; Q[uintus] C[icero] De petitione consulatus ad M[arcum] T[ullium] C[iceronem] fratre[m] lib[er] I ; De uniuersitate liber I ; De somnio Scipionis, e sexto De rep[ublica] liber I ; De re militari liber I",lat,,Opera & sumptu Philippi Iuntae,1516,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL31469710W,De re publica.  De legibus,Cicero,/books/OL43129414M,De re publica.  De legibus,,lat,,Harvard University Press,1977,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL38712320W,De natura deorum. Add,Marcus Tullius Cicero,/books/OL52702807M,De natura deorum. Add,De finibus bonorum et malorum; De legibus,lat,,Benedictus Hectoris,1494,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicero,TITLE_AUTHOR,/works/OL38751970W,M. Tullii Ciceronis De legibus libri tres,Marcus Tullius Cicero,/books/OL52759037M,M. Tullii Ciceronis De legibus libri tres,,lat,,E. Typ. Broeneriano,1824,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL38751970W,M. Tullii Ciceronis De legibus libri tres,Marcus Tullius Cicero,/books/OL52759063M,M. Tullii Ciceronis De legibus libri tres,,lat | ger,,B.G. Teubner,1879,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL38756136W,M. T. Ciceronis De legibus,Marcus Tullius Cicero,/books/OL52764469M,M. T. Ciceronis De legibus,Libri III,lat,,Ex officina Tauchnitii,1828,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL38759557W,De re publica. De legibus,Marcus Tullius Cicero,/books/OL52769362M,De re publica. De legibus,,eng | lat,,Harvard University Press,1951,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL38878990W,De legibus libri tres ad optimorum exemplarium fidem recensiti atque procemio argumentis et indice rerum instructi a Jo. Frid. Wagner,Marcus Tullius Cicero,/books/OL52938122M,De legibus libri tres ad optimorum exemplarium fidem recensiti atque procemio argumentis et indice rerum instructi a Jo. Frid. Wagner,,lat,,Dieterich,1804,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL42463253W,Über die Gesetze,Marcus Tullius Cicero,/books/OL57623356M,Über die Gesetze,De legibus,ger | lat,,Rowohlt,1969,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL42695892W,De legibus libri tres,Marcus Tullius Cicero | W. D. Pearman,/books/OL58067011M,De legibus libri tres,a revised text with English notes,lat,,Sine nomine,1881,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL43099502W,De legibus libri tres,Marcus Tullius Cicero | Johann Georg Baiter,/books/OL58704954M,De legibus libri tres,,lat,,ex officina B. Tauchnitz,1865,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL43280402W,M. Tulli Ciceronis De legibus libri tres,Marcus Tullius Cicero | Karl Büchner,/books/OL58950001M,M. Tulli Ciceronis De legibus libri tres,,lat,,A. Mondadori,1973,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,On the Laws,Cicero,TITLE_AUTHOR,/works/OL43804006W,On the nature of the gods,Marcus Tullius Cicero | Charles Duke Yonge,/books/OL59711922M,On the nature of the gods,"On divination : On fate : On the republic : On the laws : and, On standing for the consulship",eng | lat,,George Bell,1911,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL44189515W,"De legibus libri tres, cum Adriani Turnebi commentario ejusdemque apologia et omnium eruditorum notis quas Joannis Davisii editio ultima habet",Cicero | Moser | Georg Friedrich Creuzer,/books/OL60416574M,"De legibus libri tres, cum Adriani Turnebi commentario ejusdemque apologia et omnium eruditorum notis quas Joannis Davisii editio ultima habet",,lat,,e typ. Broenneriano,1824,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL44872793W,"De legibus libri tres. Recensuit ac Petri Victorii, Paulli Manucii, Joachim Camerarii, Dionysii Lambini, et Fulvii Ursini notis suas adjecit Joannes Davisius. Accedit Hadriani Turnebi commentarius",Cicero | Adrien Turnèbe | John Davies,/books/OL61245788M,"De legibus libri tres. Recensuit ac Petri Victorii, Paulli Manucii, Joachim Camerarii, Dionysii Lambini, et Fulvii Ursini notis suas adjecit Joannes Davisius. Accedit Hadriani Turnebi commentarius",,lat,,"Typis academicis, sumptibus C. Crownfield",1727,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL45106303W,M. Tullii Ciceronis De legibus libri tres,Cicero | John Bake,/books/OL61517035M,M. Tullii Ciceronis De legibus libri tres,,lat,,"apud S. & I. Luchtmansios, Academiae typographos",1842,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL45260617W,De legibus libri tres,Cicero | Pier Marco Rossi,/books/OL61703391M,De legibus libri tres,,lat,,"Albrighi, Segati & C.",1925,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL45402129W,De officiis libri iii,Cicero | Johann August Ernesti | Janus Gruterus,/books/OL61868904M,De officiis libri iii,"quibus accedunt De legibus libri iii, Cato major de senectute, Laelius de amicitia, Paradoxa, De petitione consulatus et Somnium Scipionis",lat,,Impensis Orphanotrophei,1819,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL45976581W,M.T. Ciceronis De legibus lib. III,Cicero | Adrien Turnèbe,/books/OL62542916M,M.T. Ciceronis De legibus lib. III,,lat,,Ex officina Guil. Morelii Graecis typographi regii.,1557,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL45978501W,M. Tvllii Ciceronis De legibus libri,Cicero | Johannes Vahlen,/books/OL62545194M,M. Tvllii Ciceronis De legibus libri,,lat,,apvd Franciscvm Vahlenvm,1883,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,BROAD,/works/OL3346139W,"A commentary on Cicero, De legibus",Andrew R. Dyck,/books/OL3687823M,"A commentary on Cicero, De legibus",,eng | lat,0472113240,University of Michigan Press,2004,,4308485,0.95,0.17647058823529413,0.7311470588235294,VALID_COVER,128,191,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL3687823M.jpeg,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL39438355W,Des lois,Marcus Tullius Cicero,/books/OL53667818M,Des lois,livre premier,fre | lat,,Librairie Hachette,1881,,,0.6666666666666666,1.0,0.7283333333333334,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL7073097W,"De legibus Antoniis a Cicerone Phil. V, 4, 10 commemoratis particula posterior","Lange, Ludwig",/books/OL23372620M,"De legibus Antoniis a Cicerone Phil. V, 4, 10 commemoratis particula posterior",,lat,,A. Edelmanni,1871,,6120190,0.95,0.18181818181818182,0.707590909090909,VALID_COVER,379,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL23372620M.jpeg,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Marcus Tullius Cicero,BROAD,/works/OL39401283W,Commentatio critica de M. Tulli Ciceronis De legibus libris,Johann Karl Friedrich Feldhuegel,/books/OL53620633M,Commentatio critica de M. Tulli Ciceronis De legibus libris,,lat,,Druck von I. Webel,1848,,,0.95,0.2641509433962264,0.6798207547169811,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Marcus Tullius Cicero,TITLE_AUTHOR,/works/OL42463198W,De la république,Marcus Tullius Cicero,/books/OL57623275M,De la république,Des lois,fre | lat,,Garnier-Flammarion,1965,,,0.5384615384615384,1.0,0.6603846153846155,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL35565813W,"De legibus Antoniis a Cicerone Phil. V. 4, 10 commemoratis particula prior","Lange, Ludwig",/books/OL48001155M,"De legibus Antoniis a Cicerone Phil. V. 4, 10 commemoratis particula prior",,lat,,Typis A. Edelmanni Typogr. Acad.,1872,,,0.95,0.18181818181818182,0.657590909090909,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicéron,BROAD,/works/OL36985041W,"Commentationis de legibus Antoniis a Cicerone Phil, v.4, 10 commemoratis particula prior [-posterior]","Lange, Ludwig",/books/OL60792202M,"Commentationis de legibus Antoniis a Cicerone Phil. v, 4, 10 commemoratis particula prior [-posterior]",,lat,,,[n.d.],,,0.95,0.18181818181818182,0.637590909090909,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De Legibus,Cicero,TITLE_AUTHOR,/works/OL42388879W,Traité des lois,Marcus Tullius Cicero,/books/OL57509849M,Traité des lois,,fre | lat,,"Société d'édition ""Les Belles Lettres""",1968,,,0.48,1.0,0.6294000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL67537W,Cato and Lælius,Cicero,/books/OL6961240M,"M. Tullii Ciceronis De philosophia prima pars, id est, Academicaru[m] quaestionu[m] editionis primae liber secundus, editionis secundae liber primus, De finibus bonorum et malorum libri V, Tusculanarum quaestionum libri V","quibus in libris, quae in alijs editionibus deprauata legebantur, multa sunt restituta.",lat,,Apud Simonem Colinaeum,1545,,,0.48,1.0,0.6294000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL67509W,Opera,Cicero,/books/OL23323492M,Opera,cum indicibus et variis lectionibus.,lat,,Typ. Clar.,1783,,6547762,0.375,1.0,0.6237500000000001,VALID_COVER,375,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-21-OL23323492M.jpeg,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,On the Laws,Marcus Tullius Cicero,BROAD,/works/OL38416996W,The political works of Marcus Tullius Cicero ...,Marcus Tullius Cicero,/books/OL52272997M,The political works of Marcus Tullius Cicero ...,"Translated from the original, with dissertations and notes ...",eng | lat,,E. Spettigue,1841,,,0.3333333333333333,1.0,0.5516666666666666,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL15748914W,Opera quae supersunt omnia,Cicero,/books/OL22256387M,Opera quae supersunt omnia.,Ad fidem optimarum editionum diligenter expressa.  Voluminibus XX.,lat,,"In aedibus Academicis, Excudebant R. et A. Foulis, Academiae typographi",1749,,,0.2702702702702703,1.0,0.5182432432432432,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
21,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Legibus,REJECT,/books/OL20299107M,De legibus libri,Cicéron,BROAD,/works/OL15217952W,"M. Tvllii Ciceronis De philosophia, prima pars(-volvmen secvndvm)",Cicero,/books/OL19978246M,"M. Tvllii Ciceronis De philosophia, prima pars(-volvmen secvndvm).",,lat,,"Ex officina Roberti Stephani, typographi Regij",1543,,,0.2222222222222222,1.0,0.4927777777777778,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Epistulae Morales,Sénèque,BROAD,/works/OL15222827W,Ad Lucilium epistulae morates,Seneca the Younger,/books/OL13439155M,Ad Lucilium epistulae morates,,eng | lat,0674990862,Harvard University Press,1917,,5285663,0.9655172413793104,0.95,0.9482241379310348,VALID_COVER,128,202,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL13439155M.jpeg,RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Epistulae Morales ad Lucilium,Sénèque,BROAD,/works/OL102328W,Epistulae morales ad Lucilium,Seneca the Younger,/books/OL23268766M,Ad Lucilium epistulae morales,,lat,,W. Heinemann,1920,,8241425,1.0,0.95,0.9415000000000001,VALID_COVER,307,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL23268766M.jpeg,RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Epistulae Morales ad Lucilium,Sénèque,BROAD,/works/OL15877516W,Ad Lucilium epistulae morales,Seneca the Younger,/books/OL24786043M,Ad Lucilium epistulae morales,,lat,,W. Heinemann,1917,,6840192,1.0,0.95,0.9415000000000001,VALID_COVER,296,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL24786043M.jpeg,RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Epistulae Morales,Seneca,TITLE_AUTHOR,/works/OL17840864W,Ad Lucilium epistulae morales,Seneca the Younger,/books/OL26427341M,Ad Lucilium epistulae morales,With an English translation by Richard M. Gummere,lat,,Heinemann,1917,,8136721,1.0,0.95,0.9415000000000001,VALID_COVER,305,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL26427341M.jpeg,RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Epistulae Morales,Sénèque,BROAD,/works/OL102329W,Epistulae morales,Seneca the Younger,/books/OL7083511M,Ad Lucilium epistulae morales,,lat | eng,,Harvard University Press,1917,,6022451,1.0,0.95,0.9415000000000001,VALID_COVER,326,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL7083511M.jpeg,RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Ad Lucilium Epistulae Morales,Sénèque,BROAD,/works/OL37702535W,Ad Lucilium Epistulae Morales. with an English Translation by Richard M. Gummere; Volumen 2,Seneca the Younger,/books/OL50848194M,Ad Lucilium Epistulae Morales. with an English Translation by Richard M. Gummere; Volumen 2,,lat,9781020513367,"Creative Media Partners, LLC",2023,,14721909,0.95,0.95,0.9400000000000002,VALID_COVER,252,400,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL50848194M.jpeg,RECOVERY_CANDIDATE,
24,LA,PHILOSOPHY_RHETORIC,1,Sénèque,Epistulae Morales ad Lucilium,REJECT,/books/OL5725664M,Ad Lucilium Epistulae Morales,Sénèque,BROAD,/works/OL37749293W,Ad Lucilium Epistulae Morales. with an English Translation by Richard M. Gummere,Seneca the Younger,/books/OL50932115M,Ad Lucilium Epistulae Morales. with an English Translation by Richard M. Gummere,1,lat,9781020804328,"Creative Media Partners, LLC",2023,,14716223,0.95,0.95,0.9400000000000002,VALID_COVER,252,400,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-24-OL50932115M.jpeg,RECOVERY_CANDIDATE,
