source_key,title,subtitle,authors,publication_year,isbn,publisher,genres,review_group,decision,reason
/books/OL13120168M,La Muerte En El Espejo De La Ciencia/ The Death in Front of the Science Mirror,Tercer Festival Estudiantil de Dia de Muertos,Rosanela Alvarez Ruiz,2001,9789683692818,Universidad Nacional Autónoma de México,Fiction | Poésie,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL15441549M,"Social structure, stratification and mobility =","Estructura, estratificación y movilidad social","Seminar on Social Structure, Stratification and Mobility (1962 Rio de Janeiro, Brazil)",1967,,Pan American Union,,FIRST_PASS,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL14662445M,Estudios de historia social de Espan̈a.,,Spain. Consejo Superior de Investigaciones Cientificas. Instituto Balmes de Sociologia,1949,,,Histoire | Sciences sociales,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13223430M,Diccionario Ilustrado De Los Santos / Illustrated Dictionary of Saints,,Vera Schauber | Schauber y Schindler,2001,9788425335655,Grijalbo,Biographie,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13156598M,El arte para comprender el mundo/The art of understanding the World,,Veronique Antoine-Andersen | Véronique Antoine-Andersen,2005,9789709705157,Serres Ediciones Sl,Arts | Histoire | Jeunesse,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12830891M,Analisis Paremiologico De El Quijote De Cervantes En La Version De Ludwig Tieck (Saarbrucker Beitrage Zur Sprach- Und Translationswissenschaf),,Vigo Maria Jesus Barsanti,2005,9783631543740,Peter Lang Publishing,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13317908M,El Bosco Y La Tradicion Pictorica De Lo Fantastico/ Bosco and the Pictorial tradition of Fantastic Things,,Vvaa,2006,9788481096248,Galaxia Gutenberg,,FIRST_PASS,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13068286M,"Ah, Pajarita Si Yo Pudiera",,Ana Maria Machado,2002,9789580445265,Grupo Editorial Norma,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13115765M,"Bisa Bea, Bisa Bel",,Ana Maria Machado,2005,9789681654634,Fondo de Cultura Económica USA,Fiction | Histoire,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13228223M,El Canto de la Plaza,,Ana Maria Machado,2001,9788427932302,Lectorum Publications,,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13115530M,Historia Medio Al Reves,,Ana Maria Machado,1992,9789681645458,Fondo De Cultura Economica USA,,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13115611M,Un Pajarito Me Conto/ a Little Bird Told Me,,Ana Maria Machado,1992,9789681648343,"Fondo de Cultura Economica, Mexico",Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL24203440M,Ciencia preguntas y respuestas,,Anita Ganeri,2000,9781894551007,International Sales and Design Associates,Jeunesse | Sciences,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13220293M,El Viento Sopla,"Y Otras Preguntas Sobre Nuetros Planeta (Enciclopedia ""Me Pregunto Por Que)",Anita Ganeri,1996,9788424121747,Everest Pub,Jeunesse,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13311354M,La Manzana En La Oscuridad,,Benjamin Moser | Elena Losada | Clarice Lispector,2003,9788478446858,Siruela,Fiction | Policier et mystère,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL27582920M,Nuestra señora de las tinieblas,,Charles Busch | Fritz Leiber,2002,9788495741196,Pulp,Fantasy | Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13265247M,"Bestia Oculta - 12, La",,Christopher Pike,1998,9788440676528,Ediciones B,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265083M,"Cueva Embrujada - 3, La",,Christopher Pike,1997,9788440668714,Ediciones B,Fiction | Policier et mystère,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265082M,El Aullido del Fantasma - 2,,Christopher Pike,1997,9788440668707,Ediciones B,Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265160M,El Gato Malvado - 10,,Christopher Pike,1997,9788440672896,Ediciones B,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265140M,El Rincon Oscuro - 7,,Christopher Pike,1997,9788440672315,Ediciones B,Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265139M,Extraños visitantes!,,Christopher Pike,1997,9788440672308,Ediciones B,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265432M,Fantasmaville - 15 - La Invasion de Las Nadi,,Christopher Pike,1998,9788440685346,Ediciones B,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265152M,La Piedra de Los Deseos - 9,,Christopher Pike,1997,9788440672575,Ediciones B,Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265081M,La Senda Secreta - 1,,Christopher Pike,1997,9788440668691,Ediciones B,Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265141M,La Venganza de la Bruja,,Christopher Pike,1997,9788440672322,Ediciones B,Fantasy,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265084M,Los Extraterrestres - 4,,Christopher Pike,1997,9788440668721,Ediciones B,Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265142M,Los Monstruos de Hielo - 5,,Christopher Pike,1997,9788440672339,Ediciones B,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265433M,"Maleficio del Tiempo, El",,Christopher Pike,1999,9788440685353,Grupo Zeta,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265409M,"Monstruoso Profesor, El",,Christopher Pike,1998,9788440684035,Ediciones B,,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13265246M,Pasado Mortal - 11,,Christopher Pike,1998,9788440676511,Ediciones B,Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL4015360M,Clarice Lispector,,Clarice Lispector,2001,9788428212601,Ediciones Omega,Biographie,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13311252M,La hora de la estrella (Libros del Tiempo),,Clarice Lispector,2000,9788478445103,Siruela,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL25448081M,La mujer que mató a los peces,,Clarice Lispector,2008,9788493637804,Sabina,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL35067067M,La pasión según G. H.,,Clarice Lispector,2021,9788415803584,Siruela,Fiction | Philosophie | Romance,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL22935401M,Lazos de familia,,Clarice Lispector,1988,9789586013321,Montesinos,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL26368422M,"Un aprendizaje, o, El libro de los placeres",,Clarice Lispector,2011,9789500519175,Corregidor,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL23118364M,Ambiciones imperiales,el mundo después del 11-S : entrevistas inéditas con David Barsamian,David Barsamian | David Barsamian | Noam Chomsky | Anna Llisterri Boix,2006,9788483077351,Ediciones Península,Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13226768M,Espadas contra la Muerte,,Fritz Leiber,1986,9788427010123,Martinez Roca S a Ediciones,Fantasy | Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL22915766M,Espadas entre la niebla,,Fritz Leiber,1987,9788427011564,Ediciones Martinez Roca,Fantasy | Fiction | Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL25570472M,Ha gase la oscuridad!,,Fritz Leiber | Jonathan Davis,1987,9788477354352,Ediciones B,Fiction | Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13268209M,Lago del Sol Largo,,Gene Wolfe,2004,9788445072196,Minotauro,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13226844M,Soldado de Arete,,Gene Wolfe,1991,9788427014916,Martinez Roca,Fiction | Histoire,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL25874368M,Rebelión en la granja,,George Orwell,2009,9788423340668,Booket,Fiction | Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL47439639M,La condición humana,,Hannah Arendt,2020,9788408224860,Austral,Philosophie | Politique | Sciences sociales | Technologie | Économie et entreprise,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13231391M,Los orígenes del totalitarismo,,Hannah Arendt,1999,9788430602889,Taurus,Histoire | Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13192650M,Sobre la violencia,,Hannah Arendt,2005,9788420659800,Alianza,Philosophie | Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL39572207M,Esaú y Jacob,,Helen Caldwell | John Temple Graves | Machado de Assis,2008,9789562890717,Fondo de Cultura Economica,Fiction | Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13192916M,El utilitarismo,"Un sistema de la lógica, libro VI, capitulo XII",John Stuart Mill,2005,9788420672410,Alianza Editorial,Philosophie | Politique | Économie et entreprise,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13356935M,Ensayo Sobre La Libertad,,John Stuart Mill,2006,9788495994622,Mestas Ediciones,Philosophie | Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL25337613M,La lógica de las ciencias morales,,John Stuart Mill,2010,9788400091514,Consejo Superior de Investigaciones Científicas,Philosophie | Sciences sociales,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL12954395M,Memorial de Aires,,John Temple Graves | Machado de Assis,2002,9789500514217,Corregidor,Fiction | Romance,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL26906847M,Don Casmurro,,Machado de Assis,1955,,Espasa-Calpe,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13279231M,El Alienista,,Machado de Assis,2002,9788472230408,Tusquets Editor,Fiction | Histoire,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL26554779M,Memórias póstumas de Blás Cubas,Introd. de Lucía Miguel Pereira,Machado de Assis,1951,,,Biographie | Fiction,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL39334884M,Quincas Borba,,Machado de Assis,2014,9788490075739,"Linkgua Ediciones, S.L.",Fiction | Histoire,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL56638914M,Al Apoyo Mutuo,,Peter Kropotkin,2016,9781523804405,CreateSpace Independent Publishing Platform,Histoire | Philosophie | Politique | Sciences | Sciences sociales,FOREIGN_AUTHORS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL2765785M,La ciencia moderna y el anarquismo,,Peter Kropotkin,1984,9789685900201,Universidad Autónoma de Sinaloa,Histoire | Philosophie | Sciences,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13239831M,Palabras de Un Rebelde,,Peter Kropotkin,2002,9788435027069,Edhasa,Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL38581503M,Ahora y siempre,,Ray Bradbury,2009,9786070701900,Minotauro,Fiction | Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL12991732M,Algo Mas En El Equipaje,,Ray Bradbury,2004,9789505470716,Minotauro,Fantasy | Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL45645957M,Crónicas marcianas,,Ray Bradbury,2006,9788445075715,Minotauro,Fiction | Science-fiction | Théâtre,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL49348350M,El hombre ilustrado,,Ray Bradbury,1998,9788445070611,Minotauro,Fiction | Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL60471607M,El vino del estío,,Ray Bradbury,2002,9788445072332,Minotauro,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL32062901M,Fahrenheit 451,,Ray Bradbury,1985,9788401421105,Plaza & Janés,Fiction | Science-fiction | Théâtre | Éducation,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13268239M,Fantasmas de lo nuevo,,Ray Bradbury,2000,9788445073247,Minotauro,Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL27578906M,La feria de las tinieblas,,Ray Bradbury,2019,9788445007457,Minotauro,Fantasy | Fiction | Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL47506176M,Las doradas manzanas del sol,,Ray Bradbury,2020,9788445007440,Minotauro,Science-fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13268138M,Las maquinarias de la alegría,,Ray Bradbury,1995,9788445070123,Minotauro,Fantasy,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13201933M,Memoria de Crimenes,,Ray Bradbury,2006,9789875662032,Debolsillo,,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13268157M,Mucho después de medianoche,,Ray Bradbury,1998,9788445070864,Minotauro,,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13268313M,Remedio para melancólicos,,Ray Bradbury,2006,9788445076033,Booket,,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL6479060M,El financiero,novela,Theodore Dreiser,1943,,Editorial Futuro,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13323674M,Nuestra Carrie (Clasica Maior),,Theodore Dreiser,2002,9788484281511,Alba,Fiction,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13275165M,Una tragedia americana (An American Tragedy) (Narrativa (Punto de Lectura)),,Theodore Dreiser,2007,9788466368759,Punto de Lectura,Fiction | Policier et mystère | Romance | Thriller,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL35354523M,Cándido,,Voltaire,2006,9789707321809,Lectorum,Fiction | Histoire | Philosophie | Politique,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL22918617M,Novelas y cuentos,,Voltaire,1982,9788432038655,Planeta,,FOREIGN_AUTHORS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13239133M,Currupaco Papaco,,Ana Maria Machado,,9788434870550,,Fiction,SECOND_PASS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13223487M,La Ultima Odalisca,,Faycal Bey | Fayçal Bey.,2003,9788425337529,Grupo Editorial Random House Mondadori (Grijalbo),Fiction,SECOND_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13263794M,Complice,,Iain Banks,2001,9788439701996,Grijalbo Mondadori Sa,Fiction,SECOND_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL19144559M,Pasos sobre cristal,,Iain Banks,2000,9788439705772,Grijalbo Mondadori,Fiction,SECOND_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL19744789M,Una cancion de piedra,,Iain Banks,1999,9788439702528,Mondadori,Fiction,SECOND_PASS,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL26366484M,Poder y terror,Conversaciones y entrevistas tras el 11 de septiembre,Noam Chomsky,,9781583226209,,Politique | Sciences sociales,SECOND_PASS,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
