source_key,work_key,cover_id,cover_file,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,cover_image_url,cover_width,cover_height,cover_bytes
/books/OL42955764M,/works/OL15942104W,8475072,ol-cover-8475072.jpg,Offrir l'espoir,,FR,9782258085206,,Presses de la Cité,,"This book tells the story behind bestselling author Danielle Steel's crusade to help the homeless of San Francisco. In her powerful memoir His Bright Light, the author opened her heart to share the devastating story of the loss of her beloved son. In this new memoir, she shows us how she transformed that pain into a campaign of service that enriched her life beyond what she could imagine. For eleven years, she took to the streets with a small team to help the homeless of San Francisco. She worked anonymously, visiting the ""cribs"" of the city's most vulnerable citizens under cover of darkness, distributing food, clothing, bedding, tools, and toiletries. She sought no publicity for her efforts and remained anonymous throughout. Now she is speaking up to bring attention to their plight. In this memoir, she talks publicly for the first time about her work among the most desperate members of our society. She offers portraits of the people she met along the way, and issues a call for more effective action to aid this vast, deprived population. Determined to supply the homeless with the basic necessities to keep them alive, she ends up giving them something far more powerful: a voice.",,383,500,51847
/books/OL24866730M,/works/OL15960718W,12640442,ol-cover-12640442.jpg,Pour la prochaine Gauche,"le monde change, la Gauche doit changer",FR,9782221122150,2011,Laffont,,,,301,500,20004
/books/OL2598923M,/works/OL1597257W,440215,ol-cover-440215.jpg,Discours sur l'histoire universelle.,,FR,9782727400318,1978,Sindbad,,"This prolegomenon was written in the 14th century by the Arab scholar Ibn Khaldūn, & laid the intellectual foundations for philosophy of history, sociology, ethnography & economics. This translation was first published in 1958 in three volumes.",,344,500,48010
/books/OL48104605M,/works/OL15992212W,6891034,ol-cover-6891034.jpg,Contributions à la guerre en cours (French Edition),,FR,9782913372931,2009,FABRIQUE,,,,305,475,6787
/books/OL24927344M,/works/OL16023777W,6870975,ol-cover-6870975.jpg,Méthode statistique,,FR,,1954,Impr. Nationale,,,,402,500,14164
/books/OL24929481M,/works/OL16026200W,6873121,ol-cover-6873121.jpg,La grâce de l'État,,FR,9782246277415,1981,Grasset,,,,314,500,26904
/books/OL19181214M,/works/OL16034W,268935,ol-cover-268935.jpg,Hegel,religion et philosophie,FR,,2000,Éditions de Seuil,,,,290,475,15612
/books/OL24978838M,/works/OL16082313W,13457752,ol-cover-13457752.jpg,Au cœur du pouvoir,enquête sur le club le plus puissant de France,FR,9782950831859,2011,FACTA,,,,334,500,29437
/books/OL24996176M,/works/OL16100739W,6945679,ol-cover-6945679.jpg,Science de l'organ©Ưsation sociale,"d©♭montr©♭e dans ses premiers ©♭l©♭mens; ou, Nouvelle m©♭thode d'etudier l'histoire, les voyages, l'©♭conomie politique, la morale, le droit des nations, et d'assurer le succ©·s de l'enseignment public ...",FR,,1799,Cerioux,,,,291,500,27397
/books/OL25021397M,/works/OL16137499W,13265768,ol-cover-13265768.jpg,Politique et au-delà,,FR,9782718608457,2011,Galilée,,,,290,500,13385
/books/OL25028762M,/works/OL16146068W,13231003,ol-cover-13231003.jpg,Pour changer de civilisation,,FR,9782738125965,2011,Odile Jacob,,,,330,500,31030
/books/OL25028788M,/works/OL16146106W,12986039,ol-cover-12986039.jpg,Informatique,,FR,9782916913353,2011,Jean Paul Bayol,,,,286,500,12181
/books/OL43432545M,/works/OL1622603W,7249981,ol-cover-7249981.jpg,DE LA DICTATURE À LA DÉMOCRATIE - Un cadre conceptuel pour la libération,,FR,9782296108721,2009,Editions L'Harmattan,,"**From Dictatorship to Democracy, A Conceptual Framework for Liberation** is a book-length essay on the generic problem of how to destroy a dictatorship and to prevent the rise of a new one, using a nonviolent strategy. Now in its fourth edition, it was originally handed out by the **Albert Einstein Institution**, and although never actively promoted, to date it has been translated into over thirty languages. This book traveled as a photocopied pamphlet from Burma to Indonesia, Serbia and most recently Egypt, Tunisia and Syria, with dissent in China also reported. This how-to guide has inspired social uprisings the world over and includes 198 nonviolent ""weapons"" to shift the balance of power to the people, and topple repressive regimes.",,197,306,28613
/books/OL25097125M,/works/OL16265910W,13903657,ol-cover-13903657.jpg,L'oligarchie au pouvoir,,FR,9782717860429,2011,Economica,,,,315,500,38821
/books/OL26847092M,/works/OL16282945W,6998634,ol-cover-6998634.jpg,Cinder,"Chroniques lunaires, Tome 1",FR,9782266218177,2013,Pocket Jeunesse,,"Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space, a ruthless lunar people watch, waiting to make their move. No one knows that Earth's fate hinges on one girl. . . . Cinder, a gifted mechanic, is a cyborg. She's a second-class citizen with a mysterious past, reviled by her stepmother and blamed for her stepsister's illness. But when her life becomes intertwined with the handsome Prince Kai's, she suddenly finds herself at the center of an intergalactic struggle, and a forbidden attraction. Caught between duty and freedom, loyalty and betrayal, but mostly a forbidden love, she must uncover secrets about her past in order to protect her world's future.",,300,452,16202
/books/OL25103687M,/works/OL16285077W,13585329,ol-cover-13585329.jpg,Cahiers poitevins d'histoire du droit,,FR,9782275028071,2009,L.G.D.J.,,,,332,500,22748
/books/OL37824153M,/works/OL16325201W,7083755,ol-cover-7083755.jpg,Divergente 2,,FR,9782092552995,2015,Nathan jeunesse,,"One choice can transform you--or it can destroy you. But every choice has consequences, and as unrest surges in the factions all around her, Tris Prior must continue trying to save those she loves--and herself--while grappling with haunting questions of grief and forgiveness, identity and loyalty, politics and love. Tris's initiation day should have been marked by celebration and victory with her chosen faction; instead, the day ended with unspeakable horrors. War now looms as conflict between the factions and their ideologies grows. And in times of war, sides must be chosen, secrets will emerge, and choices will become even more irrevocable--and even more powerful. Transformed by her own decisions but also by haunting grief and guilt, radical new discoveries, and shifting relationships, Tris must fully embrace her Divergence, even if she does not know what she may lose by doing so. ""New York Times"" bestselling author Veronica Roth's much-anticipated second book of the dystopian ""Divergent"" series is another intoxicating thrill ride of a story, rich with hallmark twists, heartbreaks, romance, and powerful insights about human nature",,212,320,29613
/books/OL12598263M,/works/OL1633817W,3328397,ol-cover-3328397.jpg,"Un siecle de guerres. politique, conflits et societe depuis 1914",,FR,9782738490599,2000,L'Harmattan,,,/covers/catalogue/ol-cover-3328397.jpg,331,500,32325
/books/OL5640513M,/works/OL16346268W,9402501,ol-cover-9402501.jpg,Polec. Dictionary of politics and economics.,Dictionnaire de politique d'économie. Lexikon für Politik und Wirtschaft,FR,,1967,de Gruyter,,,,313,500,49224
/books/OL25145594M,/works/OL16367742W,13812637,ol-cover-13812637.jpg,L'équation gagnante,"la Gauche, peut-elle enfin remporter la présidentielle?",FR,9782356871176,2011,Bord de l'eau,,,,318,500,20293
/books/OL62439M,/works/OL16411553W,2155183,ol-cover-2155183.jpg,"Réseaux, familles et pouvoirs dans le monde ibérique à la fin de l'Ancien Régime",,FR,9782271055934,1998,CNRS Editions,,,,308,475,16394
/books/OL26388382M,/works/OL16419990W,8148374,ol-cover-8148374.jpg,La Vie volée de Jun Do,,FR,9782823605198,2014,Éditions de l'Olivier,,"The Orphan Master's Son is a 2012 novel by American author Adam Johnson. It deals with intertwined themes of propaganda, identity, and state power in North Korea. The novel was awarded the 2013 Pulitzer Prize for Fiction.",,307,455,55154
/books/OL25154932M,/works/OL16420283W,12792829,ol-cover-12792829.jpg,"Le pouvoir, c'est pas sorcier",il suffit d'en avoir les clés,FR,9782760532489,2011,Presses de l'Université du Québec,,,,266,500,17011
/books/OL12446834M,/works/OL1643926W,3087950,ol-cover-3087950.jpg,Lacan et les sciences sociales - le déclin du pere 1938-1953,,FR,9782130514602,2001,Presses Universitaires de France (PUF),,,/covers/catalogue/ol-cover-3087950.jpg,297,500,11534
/books/OL25163989M,/works/OL16452805W,10747855,ol-cover-10747855.jpg,Des sciences citoyennes,la question de l'amateur dans les sciences naturalistes,FR,9782815901833,2010,Aube,,,,315,500,41849
/books/OL25175697M,/works/OL16469319W,13464699,ol-cover-13464699.jpg,L'Etat à l'épreuve des sciences sociales,la fonction recherche dans les administrations sous la Ve République,FR,9782707147219,2005,Découverte,,,,319,500,29820
/books/OL2212991M,/works/OL1647319W,10039976,ol-cover-10039976.jpg,"Heidegger, art, and politics",the fiction of the political,FR,9780631167020,1990,B. Blackwell,,,,500,353,13230
/books/OL2382336M,/works/OL16478506W,6663046,ol-cover-6663046.jpg,Transformations of African marriage,,FR,9780719023255,1987,Manchester University Press for the International African Institute,,,,326,500,18543
/books/OL31883131M,/works/OL16497W,5598801,ol-cover-5598801.jpg,Les enfants de Darwin,,FR,9782253119289,2007,Librairie générale française,,"Greg Bear's Nebula Award--winning novel, Darwin's Radio, painted a chilling portrait of humankind on the threshold of a radical leap in evolution--one that would alter our species forever. Now Bear continues his provocative tale of the human race confronted by an uncertain future, where ""survival of the fittest"" takes on astonishing and controversial new dimensions.DARWIN'S CHILDRENEleven years have passed since SHEVA, an ancient retrovirus, was discovered in human DNA--a retrovirus that caused mutations in the human genome and heralded the arrival of a new wave of genetically enhanced humans. Now these changed children have reached adolescence . . . and face a world that is outraged about their very existence. For these special youths, possessed of remarkable, advanced traits that mark a major turning point in human development, are also ticking time bombs harboring hosts of viruses that could exterminate the ""old"" human race. Fear and hatred of the virus children have made them a persecuted underclass, quarantined by the government in special ""schools,"" targeted by federally sanctioned bounty hunters, and demonized by hysterical segments of the population. But pockets of resistance have sprung up among those opposed to treating the children like dangerous diseases--and who fear the worst if the government's draconian measures are carried to their extreme.Scientists Kaye Lang and Mitch Rafelson are part of this small but determined minority. Once at the forefront of the discovery and study of the SHEVA outbreak, they now live as virtual exiles in the Virginia suburbs with their daughter, Stella--a bright, inquisitive virus child who is quickly maturing, straining to break free of the protective world her parents have built around her, and eager to seek out others of her kind.But for all their precautions, Kaye, Mitch, and Stella have not slipped below the government's radar. The agencies fanatically devoted to segregating and controlling the new-breed children monitor their every move--watching and waiting for the opportunity to strike the next blow in their escalating war to preserve ""humankind"" at any cost.",,295,475,34292
/books/OL3535776M,/works/OL16535347W,4285276,ol-cover-4285276.jpg,Les élites municipales de l'Italie péninsulaire de la mort de César à la mort de Domitien entre continuité et rupture,classes sociales dirigeantes et pouvoir central,FR,9782728305735,2000,Ecole française de Rome,,,,128,178,3203
/books/OL27947125M,/works/OL16547001W,7272957,ol-cover-7272957.jpg,Les déconnectés,,FR,9782702438428,2013,ED DU MASQUE,,"""Thanks to Connor, Lev, and Risa, and their high-profile revolt at Happy Jack Harvest Camp, people can no longer turn a blind eye to unwinding. Ridding society of troublesome teens and, in the same stroke, providing much-needed tissues for transplant might be convenient, but its morality has finally been brought into question. However, unwinding has become big business, and there are powerful political and corporate interests that want to see it not only continue, but expand, allowing the unwinding of prisoners and the impoverished. Cam is a teen who does not exist. He is made entirely out of the parts of other unwinds. Cam, a 21st century Frankenstein, struggles with a search for identity and meaning, as well as the concept of his own soul, if indeed a rewound being can have one. When a sadistic bounty hunter who takes ""trophies"" from the unwinds he captures starts to pursue Connor, Risa and Lev, Cam finds his fate inextricably bound with theirs""--",,260,391,27355
